title,body,created_at,updated_at,closed_at,state,labels,number,url,milestone,locked,assignee,assignees
Update dependency versions in notices file to reflect the pom,"Versions of dependencies have been updated in the pom but not the notices file

Specifically:
- accumulo
- hadoop
",2016-08-01 07:38:59+00:00,2016-08-01 09:07:52+00:00,2016-08-01 09:07:51+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",351,https://github.com/gchq/Gaffer/issues/351,"Milestone(title=""v0.4.0"", number=10)",False,,[]
gh-345 Updated MockAccumuloStore to use user from AccumuloProperties,,2016-07-26 13:49:47+00:00,2016-07-27 12:08:18+00:00,2016-07-27 12:08:18+00:00,closed,[],350,https://github.com/gchq/Gaffer/pull/350,,False,,[]
gh-345 Updated MockAccumuloStore to use user from AccumuloProperties,,2016-07-26 13:45:32+00:00,2016-07-26 13:49:27+00:00,2016-07-26 13:49:27+00:00,closed,"[Label(name=""in-review"")]",349,https://github.com/gchq/Gaffer/pull/349,,False,,[]
gh-347 Added logging to SampleDataAndCreateSplitsFileTool,,2016-07-22 08:01:49+00:00,2016-07-26 10:23:19+00:00,2016-07-26 10:23:19+00:00,closed,"[Label(name=""in-review"")]",348,https://github.com/gchq/Gaffer/pull/348,,False,,[]
Improve logging in SampleDataAndCreateSplitsFileTool,"Add logging of number of tablet servers, number of records output, number of split points, etc.
",2016-07-21 15:08:25+00:00,2016-07-26 10:23:42+00:00,2016-07-26 10:23:42+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",347,https://github.com/gchq/Gaffer/issues/347,"Milestone(title=""v0.4.1"", number=13)",False,"NamedUser(login=""gaffer01"")","[NamedUser(login=""gaffer01"")]"
Range scans and comparators,"When given a pair of `EntitySeeds`, the `GetElementsInRanges` operation returns all elements containing a vertex that is between the first and second `EntitySeed`. In the `AccumuloStore` this requires the vertex serialisation to preserve the ordering of the vertices. However the store does not know if this is the case. And the vertices might not even be comparable.

In more detail, the issues are:
- It is possible to apply the `GetElementsInRanges` operation to data with vertices which are not comparable. In this case the operation is meaningless and should not be allowed.
- If the vertices are comparable then the store does not know if the serialisation preserves the ordering. For example, if the vertex is an integer then a fixed length serialisation might preserve the ordering, but a variable length one would not. The store is therefore unable to decide if it can safely apply the operation.
- Some vertex types are naturally comparable in more than one way. For example, a type-value pair could be comparable in two different ways - considering type first then value, or value first then type. In the first case, typeA|value1 < typeB|avalue2; in the second the opposite is true, i.e. typeB|avalue2 < typeA|value1. Different serialisers can be chosen to preserve the first ordering or the second ordering. In this case the store needs to know which comparator the user wants to use for the range scan, and it needs to know whether the serialisation respects this.

This situation will lead to user error as they execute a range scan without understanding the subtleties.

Note that arguing that the ordering should purely be based on the serialised value of the vertices ignores stores that do not need to serialise data and which can do range scans based on the actual ordering of the objects.

A possible solution is:
- If the vertex is not Comparable then refuse to run the operation.
- If the vertex is Comparable then `GetElementsInRanges` assumes that this is in respect of the ordering specified by the compare method on the vertex (unless an option says otherwise - see next item). If this is running on a store that serialises the vertices, it asks the vertex serialiser whether it preserves the ordering. If it does it runs the operation; if not then it refuses to run the operation.
- If `GetElementsInRanges` is called with an option which says a specific Comparator is intended to be used then the vertex serialiser is asked whether it preserves the ordering specified by that Comparator. It it does, it runs the operation; if it doesn't it refuses.

Note that this is linked to #268 - the default serialiser for a vertex that is an int should probably be one that respects the natural ordering of ints; the default serialiser for an int that is just a property should be `CompactRawIntSerialiser`.
",2016-07-21 13:29:12+00:00,2017-05-16 09:25:37+00:00,2017-05-16 09:25:37+00:00,closed,"[Label(name=""enhancement""), Label(name=""intermediate""), Label(name=""p:normal"")]",346,https://github.com/gchq/Gaffer/issues/346,"Milestone(title=""v0.7.1"", number=36)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]"
Hard-coded user in MockAccumuloStore,"The `MockAccumuloStore` has a hard-coded user. Replacing this with the user from the `StoreProperties` causes no problems with the tests and would be more representative of the way the real `AccumuloStore` is used.
",2016-07-21 12:15:22+00:00,2016-07-27 12:08:48+00:00,2016-07-27 12:08:48+00:00,closed,"[Label(name=""enhancement""), Label(name=""in-review""), Label(name=""p:low"")]",345,https://github.com/gchq/Gaffer/issues/345,"Milestone(title=""v0.4.1"", number=13)",False,"NamedUser(login=""a09631"")","[NamedUser(login=""a09631"")]"
Create TypeValue vertex type,"It is common to identify a vertex using a pair of strings, type and value, e.g. customer A or film B. Serialisation of this pair of strings is not trivial, unless it is known for certain that a certain character, e.g. ""|"", will not appear in either the type or the value (in this case that character can be used as a delimiter). If this is not known, then the serialisation needs to delimit the two strings so that they can be unambiguously deserialised later. This needs to be done in a way that preserves the ordering so that range scans work. One way to do this is to convert each string to a byte array, remove the 0 byte from each of these using `ByteArrayEscapeUtils`, and then use the 0 byte as the delimiter. This should preserver the ordering.

Gaffer should provide a TypeValue type and a serialiser.

Additionally, a TypeSubtypeValue vertex could be provided.
",2016-07-21 12:12:22+00:00,2016-09-19 07:13:54+00:00,2016-09-14 14:17:58+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",344,https://github.com/gchq/Gaffer/issues/344,"Milestone(title=""v0.4.2"", number=14)",False,"NamedUser(login=""james010101101"")","[NamedUser(login=""james010101101"")]"
gh-342 - fixed python scripts to work with latest version of gaffer,,2016-07-21 10:43:16+00:00,2016-07-21 11:33:55+00:00,2016-07-21 11:33:55+00:00,closed,[],343,https://github.com/gchq/Gaffer/pull/343,,False,,[]
Update python shell to work with latest Gaffer version,,2016-07-21 10:37:52+00:00,2016-07-21 11:34:12+00:00,2016-07-21 11:34:12+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",342,https://github.com/gchq/Gaffer/issues/342,"Milestone(title=""v0.4.0"", number=10)",False,,[]
gh-166 Initialise method in AccumuloStore now creates table,,2016-07-20 16:15:19+00:00,2016-07-21 10:21:05+00:00,2016-07-21 10:21:04+00:00,closed,[],341,https://github.com/gchq/Gaffer/pull/341,,False,,[]
Update develop with changes from master/release-0.3.9,,2016-07-20 12:17:31+00:00,2016-07-20 13:01:07+00:00,2016-07-20 13:01:07+00:00,closed,[],340,https://github.com/gchq/Gaffer/pull/340,,False,,[]
Release 0.3.9,,2016-07-20 11:33:06+00:00,2016-07-20 12:15:42+00:00,2016-07-20 12:15:42+00:00,closed,[],339,https://github.com/gchq/Gaffer/pull/339,,False,,[]
gh-335 - added element seed vertex class to json,,2016-07-20 11:16:44+00:00,2016-07-20 13:14:28+00:00,2016-07-20 13:14:27+00:00,closed,[],338,https://github.com/gchq/Gaffer/pull/338,,False,,[]
gh-336 - fixed order dependent tests,,2016-07-20 11:10:40+00:00,2016-07-20 11:50:48+00:00,2016-07-20 11:50:48+00:00,closed,[],337,https://github.com/gchq/Gaffer/pull/337,,False,,[]
AccumuloSingleIDRetriever tests should pass independent of the order,,2016-07-20 10:51:44+00:00,2016-07-20 12:57:45+00:00,2016-07-20 12:57:44+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",336,https://github.com/gchq/Gaffer/issues/336,"Milestone(title=""v0.4.0"", number=10)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]"
JSON serialisation of element seeds should include the vertex class,,2016-07-20 10:45:03+00:00,2016-07-20 13:14:44+00:00,2016-07-20 13:14:44+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",335,https://github.com/gchq/Gaffer/issues/335,"Milestone(title=""v0.4.0"", number=10)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]"
gh-332 - added remove methods to iterator implementations,,2016-07-20 10:43:20+00:00,2016-07-20 12:06:19+00:00,2016-07-20 12:06:19+00:00,closed,[],334,https://github.com/gchq/Gaffer/pull/334,,False,,[]
Gh 263 improve logging in accumulo table creation,,2016-07-20 09:14:48+00:00,2016-07-20 11:11:55+00:00,2016-07-20 11:11:55+00:00,closed,[],333,https://github.com/gchq/Gaffer/pull/333,,False,,[]
To be java 7 compliant iterators need to implement remove() method,,2016-07-20 09:10:51+00:00,2016-07-20 12:57:19+00:00,2016-07-20 12:57:19+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",332,https://github.com/gchq/Gaffer/issues/332,"Milestone(title=""v0.4.0"", number=10)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]"
gh-324 Updated master Pom to use Accumulo 1.7.2 and Hadoop 2.6.3,"Updated Test to remove transient dependency
",2016-07-19 11:53:19+00:00,2016-07-19 15:10:58+00:00,2016-07-19 15:10:58+00:00,closed,[],331,https://github.com/gchq/Gaffer/pull/331,,False,,[]
gh-329 Updated Accumulo Store Pom to include Jackson library in Itera…,"…tors jar
",2016-07-19 11:38:28+00:00,2016-07-19 11:55:45+00:00,2016-07-19 11:55:44+00:00,closed,[],330,https://github.com/gchq/Gaffer/pull/330,,False,,[]
Accumulo Store include jackson in Itertors jar,"Currently the Jackson library is not included in the Iterators-Jar created by the accumulo store
this means unless packaged with another deployed jar the schema's will be unable to be deserialised on the iterators.
",2016-07-19 11:33:05+00:00,2016-07-19 11:56:57+00:00,2016-07-19 11:56:57+00:00,closed,"[Label(name=""bug"")]",329,https://github.com/gchq/Gaffer/issues/329,"Milestone(title=""v0.4.0"", number=10)",False,"NamedUser(login=""james010101101"")","[NamedUser(login=""james010101101"")]"
Bulk import to Accumulo store,"To bulk import data to a new table in Accumulo, the following steps are necessary:
- Estimate split points from a sample of the data you want to ingest.
- Create table.
- Set the split points on the table.
- Convert the data to rfiles of Accumulo keys and values.
- Hand those files to Accumulo.

To help bulk import data to a new graph backed by an Accumulo store, the following operations are provided:
- `SampleDataForSplitPoints` - this creates a file of split points.
- `SplitTable` - this splits a table but does not create the table.
- `AddElementsFromHdfs` - this creates the table if it does not exist, but does not add split points. It hands the data over to Accumulo.

To use these operations to bulk import to a new graph, it is necessary to run `SampleDataForSplitPoints`, then run `SplitTable`, then run `AddElementsFromHdfs`. This is overly complex, and not documented properly.

It should be possible to run one operation, which bulk imports data to a new graph - this operation should run all the above steps. Chaining the `SampleDataForSplitPoints`, `SplitTable` and `AddElementsFromHdfs` operations together should work. It would be useful to create one operation which runs all of these.
",2016-07-18 11:09:43+00:00,2017-07-10 09:58:52+00:00,2017-06-27 16:08:30+00:00,closed,"[Label(name=""enhancement""), Label(name=""migration-required""), Label(name=""p:high"")]",328,https://github.com/gchq/Gaffer/issues/328,"Milestone(title=""v0.7.6"", number=40)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]"
gh-253 Added CompactRawIntegerSerialiser and CompactRawLongSerialiser,,2016-07-18 08:25:55+00:00,2016-07-19 11:04:49+00:00,2016-07-19 11:04:49+00:00,closed,[],327,https://github.com/gchq/Gaffer/pull/327,,False,"NamedUser(login=""james010101101"")","[NamedUser(login=""james010101101"")]"
Docker - buildAndRun.sh Script does not work on Mac OSX using Kitematic,"**Key Details:**

**Mac OSX 10.10.5
Kitematic 0.10.12**   

_(Reference: https://www.docker.com/products/docker-toolbox for Mac OSX)._

Workaround: 

`eval $(docker-machine env default)`

_(Reference: https://docs.docker.com/docker-for-mac/docker-toolbox/)_

```
ZEUS01:~$ cd /Users/xxx/git/Gaffer-gh-193-docker/docker 
ZEUS01:docker$ sudo ./setup.sh
Password:
grep: /etc/sysctl.conf: No such file or directory
non-network local connections being added to access control list
ZEUS01:docker$ ./buildAndRun.sh 
Bulding base
Cannot connect to the Docker daemon. Is the docker daemon running on this host?
Completed building base
Bulding gaffer
Cannot connect to the Docker daemon. Is the docker daemon running on this host?
Completed building gaffer
Bulding hadoop
ERRO[0000] Can't add file /Users/pmaroney/git/Gaffer-gh-193-docker/docker/hadoop/hadoop/hadoop_supervisord.conf to tar: io: read/write on closed pipe 
ERRO[0000] Can't close tar writer: io: read/write on closed pipe 
Cannot connect to the Docker daemon. Is the docker daemon running on this host?
Completed building hadoop
Bulding accumulo
ERRO[0000] Can't add file /Users/pmaroney/git/Gaffer-gh-193-docker/docker/accumulo/setup_files/LICENSE to tar: io: read/write on closed pipe 
Cannot connect to the Docker daemon. Is the docker daemon running on this host?
ERRO[0000] Can't close tar writer: io: read/write on closed pipe 
Completed building accumulo
Starting gaffer
docker: Cannot connect to the Docker daemon. Is the docker daemon running on this host?.
See 'docker run --help'.
Completed starting gaffer
Starting accumulo
docker: Cannot connect to the Docker daemon. Is the docker daemon running on this host?.
See 'docker run --help'.

```
",2016-07-17 16:56:47+00:00,2016-10-12 07:53:52+00:00,2016-10-12 07:53:50+00:00,closed,[],326,https://github.com/gchq/Gaffer/issues/326,,False,,[]
